customer_id,contract_id,contract_ref_id,associated_line,contract_description,from_date,to_date,associated_line_fmt
161,418,110,+1 (607) 517-5314,5G tether,2015-12-17 11:45:08.000,2016-02-03 13:41:33.000,16075175314
161,419,103,1791087708,450 min,2015-10-10 09:36:48.000,2016-09-09 18:26:13.000,1791087708
161,420,108,+1 (698) 616-1743,5G 3G,2016-12-01 22:16:10.000,2015-07-22 11:46:17.000,16986161743
162,421,104,967-473-6379,100 text,2015-08-18 06:50:34.000,2016-10-31 01:37:23.000,9674736379
163,422,107,546 599 3955,10G 3G,2016-12-05 17:04:35.000,2016-04-14 01:53:03.000,5465993955
163,423,103,2667639530,450 min,2015-03-08 11:41:30.000,2016-12-14 09:59:32.000,2667639530
163,424,105,+1 (924) 174-8123,10G LTE,2016-09-13 19:20:16.000,2015-07-03 05:49:57.000,19241748123
163,425,105,(681) 659-6708,10G LTE,2016-04-05 23:16:14.000,2015-11-02 03:59:43.000,6816596708
164,426,103,+1 (491) 863-6951,450 min,2015-05-28 17:33:48.000,2016-06-02 13:48:57.000,14918636951
165,427,102,+1 (390) 553-6350,Unlimited text,2016-07-07 16:03:34.000,2016-04-26 14:51:43.000,13905536350
165,428,105,420 401 6565,10G LTE,2016-08-12 06:59:16.000,2016-12-19 10:38:04.000,4204016565
165,429,105,9054546592,10G LTE,2015-01-13 06:45:36.000,2015-05-10 15:25:45.000,9054546592
165,430,103,(883) 887-3410,450 min,2016-06-24 11:50:57.000,2015-04-15 22:40:55.000,8838873410
165,431,101,851-811-3252,Unlimited call,2016-06-16 16:51:56.000,2016-03-22 15:15:10.000,8518113252
166,432,107,+1 (507) 576-7023,10G 3G,2016-09-22 01:39:32.000,2016-02-07 01:47:02.000,15075767023
166,433,108,(449) 857-8288,5G 3G,2015-12-14 21:56:27.000,2015-09-11 07:40:42.000,4498578288
167,434,106,(990) 376-9569,5G LTE,2016-04-13 09:40:02.000,2016-07-01 09:20:37.000,9903769569
167,435,102,(568) 191-9297,Unlimited text,2015-09-24 07:47:45.000,2015-09-11 14:51:58.000,5681919297
167,436,103,+1 (568) 998-9144,450 min,2015-05-01 16:44:31.000,2016-09-13 13:12:36.000,15689989144
167,437,103,1616622696,450 min,2016-05-28 06:37:01.000,2016-06-21 18:43:35.000,1616622696
168,438,103,9305348516,450 min,2016-10-27 10:52:51.000,2016-11-13 07:52:04.000,9305348516
169,439,107,+1 (445) 374-1913,10G 3G,2016-09-13 09:36:14.000,2015-06-01 11:56:41.000,14453741913
169,440,108,5466133022,5G 3G,2015-07-07 13:11:52.000,2016-08-19 06:18:02.000,5466133022
169,441,109,9392542534,Roaming special,2015-09-03 16:33:17.000,2016-04-27 19:31:11.000,9392542534
170,442,103,(744) 769-4169,450 min,2016-07-23 20:21:13.000,2015-11-19 18:11:33.000,7447694169
170,443,108,(519) 206-9173,5G 3G,2016-03-16 21:48:49.000,2016-06-14 12:17:02.000,5192069173
172,444,106,839-889-5874,5G LTE,2015-09-07 05:40:19.000,2017-01-19 02:26:55.000,8398895874
172,445,104,426 836 5851,100 text,2015-02-02 18:52:47.000,2016-08-07 01:06:32.000,4268365851
172,446,101,8242816659,Unlimited call,2016-04-23 02:04:09.000,2015-08-05 08:59:07.000,8242816659
172,448,102,944-198-2514,Unlimited text,2015-04-27 04:53:04.000,2015-01-23 18:12:58.000,9441982514
173,449,107,(909) 974-7032,10G 3G,2015-04-20 01:21:25.000,2015-08-13 15:59:19.000,9099747032
173,450,108,+1 (525) 788-6154,5G 3G,2016-03-06 21:04:10.000,2015-05-11 01:35:27.000,15257886154
176,452,103,989-279-6171,450 min,2015-01-30 07:37:19.000,2016-04-05 06:10:22.000,9892796171
176,453,106,+1 (736) 232-6089,5G LTE,2015-09-23 08:31:40.000,2016-11-20 18:09:06.000,17362326089
177,454,103,545-521-6740,450 min,2015-12-22 17:27:42.000,2016-09-23 22:16:21.000,5455216740
177,456,103,2722654776,450 min,2015-08-17 10:17:40.000,2016-12-09 02:02:27.000,2722654776
177,457,101,+1 (184) 140-3777,Unlimited call,2015-09-15 18:35:05.000,2015-05-02 23:48:12.000,11841403777
178,458,109,4228247423,Roaming special,2016-04-08 01:22:32.000,2016-01-19 15:18:45.000,4228247423
179,460,107,(642) 766-3723,10G 3G,2016-09-01 23:21:40.000,2015-06-27 08:15:39.000,6427663723
179,461,107,1229573438,10G 3G,2017-02-05 05:51:27.000,2015-04-09 12:45:35.000,1229573438
179,462,107,9778552389,10G 3G,2015-02-02 03:43:42.000,2016-05-18 06:33:11.000,9778552389
180,463,110,(598) 241-2274,5G tether,2016-07-07 10:51:53.000,2016-02-12 22:36:19.000,5982412274
180,465,102,+1 (408) 736-6761,Unlimited text,2015-02-22 23:09:00.000,2016-11-02 17:07:35.000,14087366761
180,466,107,147-438-5632,10G 3G,2015-04-03 05:37:28.000,2016-06-08 05:13:49.000,1474385632
181,467,102,426 397 5677,Unlimited text,2015-04-06 12:08:05.000,2016-11-12 04:39:36.000,4263975677
181,469,102,597-387-6120,Unlimited text,2015-10-08 00:06:51.000,2015-06-14 23:51:40.000,5973876120
181,470,101,124-362-4658,Unlimited call,2015-06-08 07:59:13.000,2015-03-02 01:42:33.000,1243624658
182,471,109,523-527-8671,Roaming special,2015-12-22 10:20:45.000,2015-09-20 22:11:42.000,5235278671
182,472,101,3222823733,Unlimited call,2015-04-17 04:37:07.000,2015-10-17 01:24:15.000,3222823733
186,474,101,103-682-3587,Unlimited call,2016-12-03 01:00:12.000,2016-04-11 05:22:26.000,1036823587
186,475,105,(172) 331-3377,10G LTE,2016-07-10 16:28:54.000,2015-08-21 13:15:24.000,1723313377
186,476,106,6764657192,5G LTE,2016-03-24 23:04:21.000,2015-03-04 20:20:20.000,6764657192
187,478,106,8449376973,5G LTE,2016-07-31 23:03:08.000,2016-02-11 10:52:28.000,8449376973
188,479,104,(567) 505-5406,100 text,2017-02-02 03:24:24.000,2016-07-06 13:01:04.000,5675055406
188,480,102,+1 (218) 661-6173,Unlimited text,2015-10-11 08:03:58.000,2017-02-02 12:37:46.000,12186616173
191,482,101,4851045791,Unlimited call,2015-09-28 15:59:44.000,2016-04-15 20:38:36.000,4851045791
191,483,110,(524) 376-6570,5G tether,2017-01-11 15:34:27.000,2016-01-23 07:27:35.000,5243766570
191,484,103,(445) 775-6316,450 min,2017-02-21 21:50:39.000,2015-01-05 19:58:45.000,4457756316
192,485,104,673 816 3670,100 text,2016-11-30 18:13:09.000,2015-05-25 13:44:43.000,6738163670
193,487,108,1113079735,5G 3G,2016-08-01 23:07:36.000,2015-03-08 06:41:48.000,1113079735
193,488,105,574 196 1143,10G LTE,2016-04-04 07:34:59.000,2017-02-22 21:53:12.000,5741961143
193,489,105,+1 (774) 767-6370,10G LTE,2016-10-08 02:06:47.000,2015-11-15 03:12:13.000,17747676370
194,491,105,+1 (104) 764-2579,10G LTE,2015-01-02 23:36:32.000,2016-11-26 20:52:48.000,11047642579
194,492,103,+1 (787) 908-3158,450 min,2016-02-28 15:41:01.000,2016-01-15 05:33:49.000,17879083158
194,494,101,752 554 9993,Unlimited call,2016-02-03 22:42:13.000,2016-11-24 09:04:47.000,7525549993
195,495,107,1884333820,10G 3G,2016-06-12 14:42:02.000,2016-05-28 19:47:03.000,1884333820
195,496,110,(247) 598-3122,5G tether,2017-02-02 21:25:31.000,2016-06-29 18:32:15.000,2475983122
195,497,105,808-441-8626,10G LTE,2015-06-07 02:51:07.000,2016-03-29 21:05:47.000,8084418626
195,498,101,+1 (200) 729-8257,Unlimited call,2016-03-15 16:39:02.000,2016-04-15 17:57:45.000,12007298257
199,500,105,445-190-4546,10G LTE,2015-06-02 08:31:40.000,2015-03-09 01:18:00.000,4451904546
199,501,103,+1 (721) 799-9066,450 min,2016-06-08 13:38:45.000,2016-01-03 09:25:37.000,17217999066
199,502,103,998 159 3473,450 min,2017-02-21 22:52:48.000,2015-10-16 12:04:45.000,9981593473
199,503,110,5242848209,5G tether,2016-04-28 00:58:22.000,2015-08-31 19:05:59.000,5242848209
200,505,108,(560) 515-3287,5G 3G,2016-05-19 14:38:19.000,2016-07-09 04:07:13.000,5605153287
201,506,101,545 546 8089,Unlimited call,2015-02-03 08:33:30.000,2015-02-20 22:50:06.000,5455468089
201,507,110,846-878-2998,5G tether,2017-02-15 06:04:17.000,2017-02-17 10:36:11.000,8468782998
202,509,109,7833227714,Roaming special,2016-05-08 20:12:09.000,2015-02-01 07:20:03.000,7833227714
202,510,103,+1 (657) 921-7256,450 min,2016-02-26 05:37:11.000,2016-02-17 13:09:56.000,16579217256
202,511,104,(105) 132-1352,100 text,2015-10-26 06:53:29.000,2015-07-27 02:29:59.000,1051321352
206,513,106,+1 (519) 970-6371,5G LTE,2016-10-14 07:46:50.000,2015-02-24 01:02:58.000,15199706371
207,514,101,440 600 8126,Unlimited call,2015-09-03 22:03:04.000,2017-02-24 23:13:56.000,4406008126
208,515,107,(325) 591-9924,10G 3G,2016-07-26 08:16:59.000,2016-03-10 08:01:03.000,3255919924
208,516,104,(749) 780-9072,100 text,2015-07-29 04:28:21.000,2016-12-06 04:26:07.000,7497809072
208,517,103,443 132 3031,450 min,2015-05-28 22:48:19.000,2015-10-30 15:11:51.000,4431323031
208,518,109,(776) 721-5067,Roaming special,2017-01-06 17:42:30.000,2016-12-18 17:45:00.000,7767215067
209,519,108,+1 (192) 606-3178,5G 3G,2016-09-16 06:07:02.000,2015-10-07 05:53:13.000,11926063178
209,520,107,646-464-1912,10G 3G,2015-02-15 18:55:54.000,2015-08-25 09:17:15.000,6464641912
209,521,106,851-656-3533,5G LTE,2016-01-21 10:48:08.000,2016-08-05 13:11:28.000,8516563533
209,522,107,(149) 443-5209,10G 3G,2016-07-20 00:26:56.000,2016-01-07 14:24:44.000,1494435209
209,523,102,538-470-7413,Unlimited text,2016-06-21 05:44:31.000,2015-10-11 09:13:51.000,5384707413
210,524,102,+1 (616) 370-6035,Unlimited text,2016-10-25 06:30:04.000,2016-03-30 05:22:48.000,16163706035
210,525,109,291 159 2811,Roaming special,2016-01-19 17:57:10.000,2016-03-06 18:35:33.000,2911592811
210,526,110,646-639-3576,5G tether,2015-06-07 08:51:59.000,2015-06-24 03:40:01.000,6466393576
211,527,102,6422142672,Unlimited text,2015-06-22 05:13:24.000,2017-01-22 00:29:36.000,6422142672
211,528,103,994 744 3107,450 min,2015-05-25 21:56:28.000,2017-02-26 19:26:34.000,9947443107
211,529,101,1021645452,Unlimited call,2016-04-05 05:34:26.000,2016-11-03 05:17:09.000,1021645452
212,530,103,(419) 302-2853,450 min,2016-08-02 23:20:43.000,2015-03-11 09:54:08.000,4193022853
212,531,110,597 697 5003,5G tether,2016-09-21 17:25:46.000,2016-07-01 19:36:02.000,5976975003
212,532,107,5679522257,10G 3G,2015-11-09 05:14:06.000,2015-02-02 06:55:46.000,5679522257
212,533,105,537 436 3620,10G LTE,2015-08-17 20:35:54.000,2016-08-10 19:03:50.000,5374363620
212,534,108,5134514850,5G 3G,2016-06-24 04:38:05.000,2015-01-28 23:15:22.000,5134514850
213,535,102,+1 (130) 110-4926,Unlimited text,2017-01-18 01:24:16.000,2016-12-31 14:21:14.000,11301104926
213,536,106,1905347704,5G LTE,2016-02-18 07:33:28.000,2015-02-25 00:47:57.000,1905347704
213,537,102,5076688649,Unlimited text,2016-11-21 01:45:24.000,2016-10-12 23:32:38.000,5076688649
213,538,105,329-462-3490,10G LTE,2016-06-08 21:17:27.000,2016-09-26 21:55:33.000,3294623490
213,539,102,801-668-4652,Unlimited text,2015-02-26 22:18:22.000,2016-10-08 10:09:04.000,8016684652
214,540,103,(901) 613-1959,450 min,2015-08-12 21:34:48.000,2017-02-14 12:35:27.000,9016131959
214,541,105,291 817 1559,10G LTE,2016-06-15 23:15:12.000,2016-01-10 05:51:06.000,2918171559
214,542,103,(274) 820-6650,450 min,2016-04-07 23:39:23.000,2016-03-11 13:27:57.000,2748206650
214,543,109,683-453-5147,Roaming special,2015-07-11 06:04:22.000,2016-11-09 06:10:29.000,6834535147
216,544,103,863-424-2526,450 min,2016-03-27 02:31:55.000,2016-04-18 07:09:43.000,8634242526
216,545,104,(344) 926-7452,100 text,2017-01-27 17:59:39.000,2016-07-27 16:59:21.000,3449267452
216,546,103,458-798-7466,450 min,2016-03-07 23:45:45.000,2015-04-25 23:32:45.000,4587987466
216,547,103,852-189-2447,450 min,2016-08-23 22:10:45.000,2016-05-09 11:17:40.000,8521892447
216,548,105,+1 (731) 510-6348,10G LTE,2015-09-21 16:00:06.000,2015-07-25 21:16:04.000,17315106348
217,549,108,(219) 511-8628,5G 3G,2016-11-16 03:17:31.000,2016-06-24 23:28:15.000,2195118628
217,550,110,(222) 682-3900,5G tether,2016-12-30 04:34:10.000,2016-03-07 00:59:08.000,2226823900
218,551,110,9504859299,5G tether,2016-09-21 11:50:16.000,2015-11-27 12:10:02.000,9504859299
218,552,103,209 618 1480,450 min,2016-05-14 23:55:49.000,2016-11-04 12:59:34.000,2096181480
218,553,101,4516862332,Unlimited call,2015-06-05 15:23:03.000,2015-07-06 03:58:49.000,4516862332
219,554,105,(504) 286-5319,10G LTE,2016-07-03 04:12:28.000,2016-10-09 11:01:49.000,5042865319
219,555,109,558-285-9319,Roaming special,2016-04-27 01:07:12.000,2015-03-06 06:40:49.000,5582859319
219,556,104,(632) 955-6450,100 text,2016-04-21 13:46:51.000,2015-04-08 05:53:27.000,6329556450
220,557,103,(825) 400-8670,450 min,2016-06-10 11:45:57.000,2016-06-20 15:14:13.000,8254008670
220,558,103,+1 (438) 743-1140,450 min,2016-10-30 06:19:15.000,2017-02-24 00:49:13.000,14387431140
220,559,110,856-694-4153,5G tether,2017-02-02 10:17:29.000,2015-07-11 00:28:38.000,8566944153
221,560,107,+1 (216) 571-3359,10G 3G,2016-07-25 08:12:02.000,2016-07-26 04:03:58.000,12165713359
221,561,110,(810) 134-3741,5G tether,2015-02-03 03:22:31.000,2016-06-09 12:17:43.000,8101343741
221,562,107,(565) 690-5720,10G 3G,2015-01-22 02:41:03.000,2016-01-08 08:12:35.000,5656905720
221,563,110,715-216-6186,5G tether,2016-06-06 15:48:54.000,2016-08-28 03:00:35.000,7152166186
222,564,108,+1 (906) 780-6499,5G 3G,2016-04-23 05:45:23.000,2015-11-05 15:27:44.000,19067806499
222,565,105,798 601 9742,10G LTE,2016-11-19 23:51:46.000,2016-02-09 13:21:49.000,7986019742
222,566,107,(417) 430-6963,10G 3G,2016-02-27 06:12:20.000,2016-02-20 14:15:25.000,4174306963
222,567,110,(682) 756-5749,5G tether,2016-08-04 21:08:26.000,2015-02-28 09:59:04.000,6827565749
223,568,103,151 248 1696,450 min,2015-04-08 07:42:55.000,2015-08-25 07:02:05.000,1512481696
223,569,110,+1 (552) 662-2692,5G tether,2015-01-15 23:02:49.000,2015-12-13 22:01:13.000,15526622692
223,570,104,633-668-8210,100 text,2017-01-23 01:13:43.000,2016-09-26 16:09:26.000,6336688210
225,572,109,2729581067,Roaming special,2017-02-02 14:17:51.000,2016-02-12 06:16:58.000,2729581067
225,573,102,9372857684,Unlimited text,2016-03-06 04:06:57.000,2015-07-07 03:38:04.000,9372857684
225,574,108,120 508 7451,5G 3G,2016-08-05 15:47:12.000,2016-07-19 22:53:45.000,1205087451
226,576,110,289 136 5497,5G tether,2015-04-11 14:40:57.000,2016-08-21 05:46:31.000,2891365497
226,577,101,2338077130,Unlimited call,2015-05-14 21:39:38.000,2016-03-12 17:30:52.000,2338077130
226,578,110,+1 (900) 368-8967,5G tether,2015-06-27 16:13:52.000,2016-03-17 18:14:59.000,19003688967
226,579,105,486 767 7284,10G LTE,2016-10-29 16:03:25.000,2016-03-20 10:19:43.000,4867677284
227,581,104,(437) 252-1718,100 text,2016-11-07 22:58:17.000,2015-07-26 16:00:02.000,4372521718
227,582,103,+1 (757) 151-9309,450 min,2016-02-17 07:06:22.000,2015-01-27 21:08:13.000,17571519309
227,583,109,+1 (120) 238-2415,Roaming special,2017-01-31 02:56:10.000,2015-12-16 05:21:11.000,11202382415
228,585,104,+1 (275) 977-5946,100 text,2015-04-27 02:02:28.000,2015-07-29 15:19:27.000,12759775946
229,586,104,9542057125,100 text,2015-06-27 09:10:00.000,2016-06-09 21:14:26.000,9542057125
229,587,108,7241685570,5G 3G,2016-10-26 03:52:43.000,2016-01-30 14:59:57.000,7241685570
232,589,105,6294884454,10G LTE,2015-10-14 16:56:46.000,2015-10-24 09:57:59.000,6294884454
232,590,101,451 233 1326,Unlimited call,2015-07-25 22:33:20.000,2016-02-19 11:18:10.000,4512331326
233,591,102,+1 (480) 519-1173,Unlimited text,2016-10-05 14:37:30.000,2015-12-31 06:54:19.000,14805191173
233,593,103,(941) 812-2796,450 min,2016-02-13 08:11:24.000,2015-10-06 22:30:01.000,9418122796
233,594,102,8991968496,Unlimited text,2016-05-05 03:04:35.000,2016-03-28 05:44:18.000,8991968496
233,595,102,(810) 468-9082,Unlimited text,2015-01-23 07:10:34.000,2015-05-20 08:49:22.000,8104689082
235,597,107,258 728 6199,10G 3G,2015-10-21 15:45:51.000,2015-02-17 19:24:04.000,2587286199
235,598,108,+1 (211) 598-6696,5G 3G,2016-02-18 23:11:09.000,2015-01-21 22:20:42.000,12115986696
235,599,102,340 487 7044,Unlimited text,2016-12-24 11:32:48.000,2016-05-29 14:24:44.000,3404877044
235,601,104,4956333582,100 text,2015-01-24 18:52:18.000,2015-01-23 09:09:13.000,4956333582
236,602,108,(221) 460-5563,5G 3G,2015-09-15 01:24:40.000,2017-01-22 22:45:40.000,2214605563
236,603,110,806-112-2204,5G tether,2016-04-16 01:39:52.000,2015-10-26 03:03:29.000,8061122204
237,604,102,5093639126,Unlimited text,2016-06-25 19:08:32.000,2016-09-24 21:21:38.000,5093639126
237,606,106,+1 (137) 965-8497,5G LTE,2015-05-19 01:50:06.000,2015-04-24 20:46:23.000,11379658497
238,607,105,+1 (500) 827-9272,10G LTE,2015-10-08 08:48:15.000,2015-01-12 18:29:51.000,15008279272
241,609,108,+1 (121) 378-6604,5G 3G,2017-01-20 03:43:47.000,2015-07-16 18:20:44.000,11213786604
241,610,105,9586916324,10G LTE,2016-03-18 09:23:57.000,2016-05-05 01:33:01.000,9586916324
241,611,108,(389) 647-2857,5G 3G,2016-02-25 04:36:07.000,2015-09-18 00:36:05.000,3896472857
242,613,108,1908753895,5G 3G,2016-12-09 15:02:02.000,2017-02-07 20:29:07.000,1908753895
243,614,107,9246881004,10G 3G,2015-01-05 18:29:43.000,2017-02-06 10:10:57.000,9246881004
243,615,110,927 248 9990,5G tether,2015-08-19 19:13:57.000,2015-03-23 08:21:32.000,9272489990
243,616,102,5194997871,Unlimited text,2016-08-01 21:38:02.000,2016-02-06 00:32:41.000,5194997871
243,618,106,+1 (337) 534-3358,5G LTE,2015-07-04 09:22:55.000,2015-12-17 12:44:02.000,13375343358
244,619,102,(559) 536-4574,Unlimited text,2017-02-19 05:42:57.000,2016-02-17 00:04:43.000,5595364574
244,621,108,632 894 9536,5G 3G,2016-03-25 16:44:01.000,2015-01-31 07:29:34.000,6328949536
244,622,108,+1 (303) 213-8115,5G 3G,2015-11-15 17:57:25.000,2017-02-18 00:00:47.000,13032138115
245,623,104,364-293-1421,100 text,2015-10-26 05:36:06.000,2016-12-05 10:59:47.000,3642931421
245,624,103,(125) 238-1655,450 min,2015-01-02 10:07:43.000,2016-05-06 21:04:21.000,1252381655
246,626,110,199 573 4167,5G tether,2016-09-19 11:58:51.000,2015-09-16 12:58:47.000,1995734167
246,627,105,(750) 870-1278,10G LTE,2016-10-04 05:53:32.000,2016-02-01 21:19:19.000,7508701278
246,628,104,7768269717,100 text,2016-10-29 21:13:18.000,2015-10-20 09:50:12.000,7768269717
247,630,105,456 892 5908,10G LTE,2015-12-09 06:27:07.000,2016-08-27 16:07:39.000,4568925908
247,631,101,441-453-8339,Unlimited call,2015-09-03 05:23:28.000,2017-01-30 14:19:29.000,4414538339
248,632,104,(224) 951-2623,100 text,2015-02-24 10:47:49.000,2016-06-03 04:17:29.000,2249512623
248,633,109,2656866416,Roaming special,2015-02-06 23:25:32.000,2015-08-24 20:53:58.000,2656866416
250,635,103,(722) 391-3614,450 min,2015-05-02 13:01:20.000,2015-02-25 07:25:09.000,7223913614
250,636,110,+1 (150) 610-7263,5G tether,2016-10-23 06:26:21.000,2016-06-21 18:45:23.000,11506107263
250,637,107,584-497-9735,10G 3G,2015-11-14 08:33:01.000,2016-09-07 10:00:48.000,5844979735
251,639,104,611 957 2154,100 text,2016-09-24 04:30:45.000,2016-04-12 10:47:35.000,6119572154
252,640,106,7507789983,5G LTE,2016-01-18 11:42:20.000,2016-01-26 17:28:56.000,7507789983
1,1,110,9614867860,5G tether,2016-11-15 22:14:08.000,2015-08-16 12:53:44.000,9614867860
1,2,107,799-709-9409,10G 3G,2016-04-16 15:20:58.000,2017-01-14 04:04:46.000,7997099409
1,3,109,3924663547,Roaming special,2017-02-26 05:50:23.000,2017-02-20 01:43:59.000,3924663547
1,4,103,7042855196,450 min,2015-03-04 11:24:19.000,2015-01-12 13:28:41.000,7042855196
1,5,101,7183304985,Unlimited call,2015-11-11 23:50:10.000,2015-01-16 21:06:11.000,7183304985
2,6,103,(722) 404-4222,450 min,2015-05-10 08:56:49.000,2015-12-18 03:16:09.000,7224044222
2,7,106,+1 (372) 682-2450,5G LTE,2016-02-06 08:58:07.000,2016-10-27 15:18:39.000,13726822450
2,8,101,+1 (799) 979-1233,Unlimited call,2015-12-12 21:00:40.000,2017-01-14 03:22:57.000,17999791233
2,9,107,883-486-7523,10G 3G,2016-11-07 17:48:28.000,2016-12-22 13:52:37.000,8834867523
2,10,105,1394031132,10G LTE,2015-08-23 04:56:53.000,2015-01-13 17:27:52.000,1394031132
3,11,104,+1 (334) 213-5251,100 text,2016-01-12 09:34:15.000,2015-11-01 19:45:40.000,13342135251
3,12,103,4356215230,450 min,2016-06-05 00:04:12.000,2016-06-22 09:56:04.000,4356215230
3,13,105,+1 (786) 694-2098,10G LTE,2016-09-11 22:11:28.000,2015-03-16 06:33:42.000,17866942098
3,14,107,(969) 948-5902,10G 3G,2015-01-12 04:36:51.000,2016-08-23 15:09:42.000,9699485902
3,15,109,528 880 8541,Roaming special,2015-04-28 20:09:55.000,2016-07-23 21:54:14.000,5288808541
4,16,102,845 280 3964,Unlimited text,2015-06-18 09:20:54.000,2015-04-24 17:10:52.000,8452803964
5,17,106,+1 (236) 336-7885,5G LTE,2017-01-21 08:55:40.000,2016-04-04 03:40:39.000,12363367885
5,18,101,229 884 4289,Unlimited call,2015-02-12 19:55:57.000,2016-05-30 12:12:43.000,2298844289
5,19,101,833-675-7505,Unlimited call,2016-02-18 10:36:05.000,2015-05-30 13:46:20.000,8336757505
5,20,104,(791) 145-8888,100 text,2015-05-16 00:31:07.000,2015-12-31 22:51:54.000,7911458888
5,21,110,699-884-1213,5G tether,2015-09-11 04:10:05.000,2016-05-23 17:17:14.000,6998841213
6,22,101,(291) 906-9538,Unlimited call,2016-05-29 20:18:29.000,2017-01-17 07:21:32.000,2919069538
6,23,106,+1 (537) 646-7999,5G LTE,2015-03-12 04:36:38.000,2017-02-26 10:05:43.000,15376467999
6,24,105,+1 (695) 944-1847,10G LTE,2015-01-17 16:41:59.000,2015-07-18 23:56:14.000,16959441847
6,25,107,+1 (402) 383-3979,10G 3G,2015-08-15 13:47:07.000,2016-02-26 08:32:23.000,14023833979
6,26,108,986 670 6515,5G 3G,2017-02-15 07:33:42.000,2016-05-14 23:35:20.000,9866706515
8,27,102,651 995 6372,Unlimited text,2016-11-04 10:03:32.000,2015-09-16 00:51:48.000,6519956372
8,28,103,582 702 3678,450 min,2015-01-29 05:33:58.000,2015-02-25 03:38:48.000,5827023678
8,29,103,(601) 129-8983,450 min,2016-04-12 04:34:02.000,2015-11-29 15:29:50.000,6011298983
8,30,107,(672) 787-8725,10G 3G,2016-05-06 18:48:15.000,2016-04-21 23:07:55.000,6727878725
